End Time,Name,Device Action,Device Product,Device Vendor,Source Address,Source Port,Source Zone Name,Destination Address,Destination Port,Destination Zone Name
Jul 30 2013 19:25:47,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:25:57,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.102,,AFRICOM 104.12.11-15.0,104.12.15.102,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:26:37,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:26:37,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:26:42,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:26:42,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:26:42,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:26:42,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:28:52,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.103,,AFRICOM 104.12.11-15.0,104.12.13.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:29:02,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:29:02,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:29:02,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:29:02,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:29:42,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.101,,AFRICOM 104.12.11-15.0,104.12.13.101,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:31:47,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:31:47,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:31:47,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:31:47,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:35:22,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:35:48,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:35:48,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.12.103,,AFRICOM 104.12.11-15.0,104.12.12.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:35:48,Suspicious Communication From Attacked Target,,ArcSight,ArcSight,104.12.12.103,,AFRICOM 104.12.11-15.0,104.12.12.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:36:38,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:36:38,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:36:43,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:36:43,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:38:33,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.102,,AFRICOM 104.12.11-15.0,104.12.14.102,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:39:03,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:39:03,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:39:04,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:39:04,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:39:41,HOST LAST SEEN,,Sourcefire Management Console eStreamer,Sourcefire,,,,104.12.90.1,,Stuttgart IPN 104.12.90.0
Jul 30 2013 19:41:48,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:41:48,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:45:43,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.14.104,,AFRICOM 104.12.11-15.0,104.12.14.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:46:48,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:46:48,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:47:48,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:48:48,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.105,,AFRICOM 104.12.11-15.0,104.12.15.105,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:49:04,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:49:04,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:49:04,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:49:04,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:49:38,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:50:58,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.107,,AFRICOM 104.12.11-15.0,104.12.15.107,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:51:18,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.106,,AFRICOM 104.12.11-15.0,104.12.13.106,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:51:49,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 19:51:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:51:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:51:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:44,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:44,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:44,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:44,Access Protection - Prevent creation of new executable files in the Windows folder,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:56:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:59:09,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:59:09,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:59:09,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 19:59:09,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:01:19,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.106,,AFRICOM 104.12.11-15.0,104.12.13.106,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:01:29,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:01:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:01:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:01:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:01:49,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:02:44,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.105,,AFRICOM 104.12.11-15.0,104.12.13.105,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:03:44,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.101,,AFRICOM 104.12.11-15.0,104.12.15.101,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:06:44,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:06:45,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:06:49,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:06:50,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:07:09,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.109,,AFRICOM 104.12.11-15.0,104.12.13.109,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:07:24,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:09:09,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:09:10,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:09:10,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:09:10,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:09:40,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.105,,AFRICOM 104.12.11-15.0,104.12.13.105,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:11:45,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:11:55,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.100,,AFRICOM 104.12.11-15.0,104.12.15.100,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:11:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:11:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:11:55,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.100,,AFRICOM 104.12.11-15.0,104.12.15.100,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:11:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:13:25,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.106,,AFRICOM 104.12.11-15.0,104.12.13.106,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:15:50,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:16:50,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:16:50,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:16:50,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:18:50,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.102,,AFRICOM 104.12.11-15.0,104.12.13.102,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:19:10,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:19:10,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:19:10,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:19:10,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:20:10,Generic Application Invocation Protection,Permitted,Host Intrusion Prevention,McAfee,104.12.13.102,,AFRICOM 104.12.11-15.0,104.12.13.102,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:21:10,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:21:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:21:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:21:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:24:00,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:24:00,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.104,,AFRICOM 104.12.11-15.0,104.12.13.104,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:24:45,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.105,,AFRICOM 104.12.11-15.0,104.12.15.105,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:26:45,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:26:45,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.106,,AFRICOM 104.12.11-15.0,104.12.13.106,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:26:45,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:26:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:26:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:26:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:26:55,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:28:51,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.103,,AFRICOM 104.12.11-15.0,104.12.13.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:29:11,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:29:11,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:29:11,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:29:11,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.10,,100.0.0.0-107.255.255.255 (IANA),104.12.21.10,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:31:31,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.13.109,,AFRICOM 104.12.11-15.0,104.12.13.109,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:31:56,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:31:56,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:31:56,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:35:46,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.105,,AFRICOM 104.12.11-15.0,104.12.15.105,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:36:26,Scan Timed Out,none,ePolicy Orchestrator,McAfee,104.12.15.103,,AFRICOM 104.12.11-15.0,104.12.15.103,0,AFRICOM 104.12.11-15.0
Jul 30 2013 20:36:46,Access Protection - Prevent programs registering as a service,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:36:46,Access Protection - Prevent programs registering to autorun,Permitted,Host Intrusion Prevention,McAfee,104.12.21.11,,100.0.0.0-107.255.255.255 (IANA),104.12.21.11,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:36:56,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
Jul 30 2013 20:36:56,IIS Envelope - File Modification by IIS Process,,Host Intrusion Prevention,McAfee,104.12.21.13,,100.0.0.0-107.255.255.255 (IANA),104.12.21.13,0,100.0.0.0-107.255.255.255 (IANA)
